length_url,length_hostname,num_special_chars,num_digits,subdomain_count,domain_age,web_traffic,page_rank,google_index,status_encoded
66,20,198,198,3,6133,1671,5,0,0
29,20,58,0,2,5577,0,2,0,0
22,13,44,0,2,806,45133,1,1,1
78,16,156,312,2,3578,235023,4,1,0
98,16,294,98,3,2335,0,0,1,1
44,14,132,0,3,7156,2272,3,0,0
124,46,620,0,5,3993,5707171,0,1,1
45,16,90,0,2,7134,12,7,0,0
48,28,240,0,5,5613,0,5,1,1
28,6,28,0,1,-1,3514,9,1,1
63,26,189,63,3,7522,10631,5,0,0
58,16,116,116,2,2939,1650,5,0,0
51,42,102,204,2,5626,0,5,1,1
23,15,46,0,2,4372,83478,3,0,0
23,15,46,0,2,1739,0,0,0,0
58,21,116,174,2,7615,2188,5,0,0
54,11,108,0,2,7828,383,6,1,1
392,11,9408,0,24,-1,0,0,1,1
78,17,78,546,1,-2,11543,3,1,0
57,17,114,228,2,4655,47859,4,1,0
46,37,184,92,4,5627,0,5,1,1
43,25,215,0,5,5612,0,5,1,1
51,14,153,0,3,421,10587379,3,0,1
53,20,106,0,2,6499,6366077,2,1,1
57,40,285,0,5,-1,0,2,1,1
30,21,60,0,2,5379,164944,5,0,0
46,14,92,0,2,-1,238599,5,0,0
192,11,2880,1920,15,-1,0,0,1,1
18,9,18,0,1,4597,39904,4,0,0
33,24,33,0,1,-1,0,0,1,1
22,13,44,0,2,3897,3198682,3,0,0
28,19,56,0,2,5302,3156171,4,0,0
28,21,56,0,2,5905,0,4,0,0
77,47,308,0,4,3024,0,0,1,1
64,16,192,0,3,3519,0,2,1,1
58,24,174,0,3,4323,186860,5,0,0
47,16,141,235,3,6134,28448,5,0,1
17,8,17,0,1,7640,3012018,3,0,0
68,12,204,204,3,7922,5561,6,0,0
21,12,42,0,2,-1,7683629,3,0,0
172,20,1032,172,6,-1,0,0,1,1
19,12,38,0,2,4680,3802734,1,0,0
50,18,150,50,3,1576,69572,2,1,1
58,40,290,116,5,5627,0,5,1,1
78,69,312,156,4,5626,0,5,1,1
61,16,122,244,2,5197,8913,6,1,0
28,19,56,0,2,3633,1684103,3,0,0
21,14,21,0,1,-1,0,0,0,0
44,27,88,0,2,7584,969,5,0,0
46,38,92,0,2,7299,0,5,1,0
32,24,64,0,2,-1,0,0,1,1
34,26,68,34,2,-1,77586,1,1,1
187,20,1122,374,6,1244,0,0,1,1
66,11,198,0,3,-1,4436986,2,1,1
70,31,210,0,3,7083,17964,3,1,1
25,12,50,0,2,-1,549875,3,1,1
54,11,108,0,2,7826,386,6,1,1
42,34,84,84,2,3630,426586,2,0,0
62,17,124,248,2,3329,197818,5,0,0
77,23,77,0,1,5767,0,2,1,1
74,39,222,148,3,11,0,0,1,1
128,50,512,128,4,3992,5707171,0,1,1
123,46,615,0,5,3992,5697976,0,1,1
43,15,129,0,3,6465,78752,5,0,0
29,20,58,0,2,8724,229749,4,0,0
91,25,273,637,3,4097,52421,4,0,0
25,16,50,0,2,2850,9128298,2,0,0
103,17,309,0,3,3453,378322,4,1,0
24,15,24,0,1,3569,0,0,0,0
260,11,1560,0,6,755,0,0,1,1
163,19,815,978,5,2922,7947816,0,1,1
49,14,147,98,3,7983,348,6,1,0
25,17,50,0,2,4886,1421754,4,0,0
34,25,68,0,2,7295,0,5,1,1
70,16,350,140,5,2507,0,1,1,1
44,11,88,0,2,3727,0,0,1,1
76,16,228,76,3,2403,819233,3,0,1
21,12,42,0,2,-1,1882458,3,0,0
65,24,195,0,3,4489,0,0,0,0
35,26,70,0,2,2563,106157,2,0,0
53,19,212,0,4,6377,7962,5,0,0
77,28,154,0,2,1079,0,0,1,1
25,16,50,0,2,5971,402341,3,0,0
229,8,687,6412,3,59,0,0,1,1
43,12,129,0,3,12349,7863,5,0,0
71,22,213,0,3,432,0,2,1,1
49,28,98,49,2,471,0,0,1,1
44,24,132,0,3,797,0,2,1,1
66,14,198,0,3,5924,11475,2,0,0
56,29,112,112,2,6831,0,0,1,1
39,17,78,0,2,8632,49662,4,1,1
42,14,126,0,3,7156,2272,3,1,0
24,15,48,0,2,-1,846675,4,0,0
31,22,62,0,2,1041,71037,2,0,0
113,15,226,1469,2,5339,11068,6,0,0
113,15,226,226,2,8347,1,10,1,1
33,16,66,0,2,7133,12,7,0,0
29,20,58,0,2,8414,1217435,3,0,0
81,33,324,324,4,7447,385,8,1,0
30,21,60,0,2,5159,0,8,1,1
49,18,147,0,3,3123,0,3,1,1
60,13,120,360,2,7419,285,7,0,0
22,13,44,0,2,805,45133,1,1,1
260,12,520,260,2,4967,0,1,1,1
47,16,94,47,2,-1,0,2,1,1
32,23,96,0,3,-1,2729451,2,0,0
21,9,42,0,2,7951,14198,3,0,0
38,12,38,38,1,5001,6798,6,0,0
33,25,66,33,2,51,0,0,0,1
31,23,62,0,2,7057,1695125,2,1,1
37,17,37,0,1,909,0,2,1,1
86,17,258,86,3,134,0,0,1,1
126,50,504,126,4,3992,5697976,0,1,1
87,18,87,696,1,7477,23196,5,1,0
25,16,25,0,1,1341,1249366,1,0,1
53,35,212,53,4,5615,0,5,1,1
45,13,90,0,2,6069,14592,5,0,0
154,44,924,0,6,4407,0,0,1,1
40,16,80,0,2,8519,8,10,0,0
38,25,76,0,2,1338,22211,6,1,1
28,19,112,0,4,-1,1573272,3,0,0
31,23,62,0,2,7202,461958,2,1,1
58,25,116,116,2,3094,0,3,1,0
18,10,36,0,2,5834,22855,4,0,0
76,50,304,76,4,3993,5707171,0,1,1
77,23,77,0,1,5767,0,2,1,1
95,37,285,95,3,3013,433072,4,1,1
27,18,54,0,2,8493,158628,4,0,0
56,16,112,56,2,2567,0,0,1,1
30,22,60,0,2,2118,0,3,0,0
39,16,78,0,2,3890,173,10,1,0
48,28,48,0,1,-1,0,0,1,1
36,20,72,0,2,1750,0,1,1,1
85,39,170,170,2,4400,0,4,1,1
46,24,92,138,2,4079,767,5,0,0
96,30,192,576,2,6122,14353,4,0,0
31,24,62,0,2,7295,0,5,1,1
72,17,72,432,1,8020,8126,5,0,0
41,32,82,0,2,7297,0,5,0,0
439,14,1317,878,3,-1,0,0,1,1
44,35,88,132,2,6382,0,3,1,1
73,23,146,438,2,7002,0,4,1,0
32,24,64,0,2,7295,0,5,1,1
42,19,84,0,2,6964,8438897,4,0,0
38,30,152,38,4,66,0,0,1,1
48,13,144,0,3,5575,126204,5,0,0
19,11,38,0,2,1658,0,0,1,1
54,11,108,0,2,7827,383,6,1,1
116,42,464,0,4,4003,5828815,0,1,1
101,37,202,0,2,2105,0,0,1,1
48,21,48,0,1,674,0,2,1,1
57,23,114,57,2,7839,607,6,1,0
21,14,21,0,1,-1,9127641,3,0,0
120,42,480,0,4,3993,5707171,0,1,1
25,16,50,0,2,2165,4808269,2,0,0
32,21,64,0,2,-1,0,0,1,1
25,16,50,0,2,-1,1311383,3,0,0
111,20,444,111,4,495,0,2,1,1
66,13,132,0,2,1953,4365,3,1,1
48,16,48,48,1,5160,0,3,1,1
23,13,46,0,2,4979,315959,2,1,1
127,50,508,127,4,4003,5816617,0,1,1
24,15,48,0,2,-1,4231178,2,0,0
47,15,47,47,1,460,0,0,1,1
46,37,92,92,2,7298,0,5,0,0
69,26,207,276,3,8047,1577,5,0,0
37,30,74,0,2,7298,0,5,0,0
63,18,126,0,2,-1,0,0,1,1
30,21,60,0,2,1667,1271150,3,0,0
43,16,129,0,3,-1,487846,5,1,0
32,16,32,0,1,235,0,0,1,1
50,24,150,0,3,5205,26730,5,0,0
44,15,132,0,3,7159,2320,3,0,0
27,18,54,0,2,7979,1092378,3,0,0
105,22,210,315,2,8019,0,4,1,1
45,31,135,45,3,-1,921397,1,1,1
32,24,64,32,2,7298,0,5,1,0
57,15,114,0,2,8829,2619,6,0,0
21,12,42,0,2,-1,927106,5,0,0
155,19,620,310,4,347,0,0,1,1
21,13,63,0,3,-1,0,0,1,1
47,17,94,0,2,-1,3396059,0,1,1
36,14,72,0,2,636,0,0,1,1
65,26,130,195,2,2426,7686483,2,0,0
23,16,46,0,2,7582,0,2,0,0
46,37,92,92,2,7296,0,5,1,1
31,22,62,0,2,7454,244228,5,0,0
54,14,108,0,2,4377,0,1,1,1
30,21,60,0,2,7448,971074,8,0,0
63,13,126,189,2,8375,31104,5,1,0
65,20,130,260,2,2406,3688278,3,0,0
65,48,195,0,3,1547,4639,2,1,1
136,13,680,0,5,31,0,0,1,1
45,37,90,45,2,7621,56198,6,0,1
48,32,192,0,4,-1,1429135,1,1,1
29,20,58,0,2,5151,537694,4,0,0
44,16,44,44,1,-1,0,0,1,1
48,20,144,0,3,8046,2603,6,0,0
24,15,48,0,2,6743,101800,4,0,0
22,15,44,0,2,336,7891419,0,0,0
41,18,82,0,2,3200,2072852,4,1,0
73,15,146,0,2,5849,0,0,1,1
69,61,276,0,4,-1,0,0,1,1
29,21,58,0,2,7296,2048336,5,0,0
57,22,171,0,3,7754,48945,5,0,0
46,14,138,46,3,1422,348969,1,0,0
124,46,620,0,5,3993,5707171,0,1,1
30,21,60,30,2,7296,0,5,1,1
66,20,198,0,3,4079,0,2,0,0
69,18,138,138,2,220,0,0,1,1
98,21,98,0,1,4533,506791,5,0,0
63,30,189,126,3,4929,18867,5,0,0
37,20,74,0,2,1048,0,0,1,1
28,10,28,0,1,288,0,1,1,0
61,44,244,183,4,5615,0,5,1,1
51,26,102,153,2,2467,3677754,4,0,0
31,18,62,0,2,5630,1482268,3,0,0
21,12,42,0,2,-1,1215453,3,0,0
101,25,202,808,2,5255,10675927,4,1,1
26,17,52,26,2,560,0,2,1,1
77,27,231,0,3,152,5008870,0,1,1
28,20,56,28,2,-1,852476,2,0,0
69,29,276,0,4,3433,0,0,1,1
34,26,68,68,2,4427,1017069,3,0,0
46,20,92,0,2,1182,2954670,0,1,1
31,22,62,0,2,4546,8416744,4,0,0
121,13,242,2057,2,7423,289,7,0,0
66,45,396,0,6,5626,0,5,1,1
53,24,159,53,3,5879,0,0,1,1
22,14,66,0,3,-1,4098901,2,0,0
30,23,60,0,2,5158,0,8,0,0
59,21,177,59,3,6930,787413,4,0,0
53,21,106,53,2,2975,0,4,1,1
22,14,44,0,2,7330,4279566,3,0,0
24,9,24,0,1,-1,0,0,1,1
28,19,56,0,2,8165,416867,2,0,0
71,14,213,142,3,11555,609,7,1,0
37,13,111,0,3,5573,126063,5,0,0
27,18,54,0,2,1251,6606150,2,0,0
21,10,42,0,2,5986,708325,3,1,0
62,20,124,248,2,3630,94950,4,0,0
29,21,58,29,2,6663,1428403,0,1,1
70,16,140,70,2,8347,1,10,1,1
110,12,330,110,3,3080,0,2,1,1
46,15,92,46,2,9126,27571,5,0,0
53,26,106,0,2,2348,242805,2,1,0
99,15,198,198,2,8347,1,10,1,1
26,17,52,0,2,4532,97339,2,0,0
63,14,126,126,2,8149,133,6,0,0
32,6,32,64,1,-1,3504,9,1,1
53,16,159,159,3,6133,28448,5,0,0
74,11,222,74,3,9007,7971,7,0,0
31,24,62,0,2,246,0,0,0,1
45,17,135,0,3,-1,1540,6,0,0
50,21,100,0,2,2314,0,0,1,1
83,21,166,83,2,8215,216,8,0,0
167,12,334,167,2,4967,0,1,1,1
29,22,58,0,2,7295,0,5,1,1
41,8,41,0,1,3076,0,1,1,1
54,13,162,0,3,8554,9753,5,0,0
77,24,231,154,3,7590,635,5,1,0
54,15,108,0,2,3758,8541,3,0,0
51,15,153,51,3,5741,105224,5,0,0
28,19,56,0,2,3975,2367247,2,0,0
40,31,160,0,4,5616,0,5,1,1
42,35,84,0,2,7295,0,5,1,1
49,16,98,0,2,7134,12,7,0,0
77,29,231,0,3,5745,0,0,1,1
127,61,381,508,3,1659,2580873,0,1,1
47,30,141,47,3,1547,4639,2,1,1
102,64,408,306,4,5466,75,4,1,1
262,213,3406,0,13,2660,0,4,1,1
48,24,96,48,2,8979,46785,5,0,0
56,29,112,0,2,7620,0,5,0,0
60,16,180,360,3,6132,28405,5,1,0
34,16,68,0,2,7133,12,7,0,0
43,16,86,0,2,12208,50,8,1,0
40,26,160,0,4,5626,0,5,1,1
56,38,224,168,4,5615,0,5,1,1
75,39,225,150,3,11,0,0,1,1
40,32,80,0,2,1546,4669,2,1,1
36,29,72,72,2,7298,1236528,5,0,0
127,50,508,127,4,4003,5816617,0,1,1
21,6,21,0,1,-1,206575,5,0,0
35,28,70,0,2,5159,0,8,0,0
40,25,80,0,2,1338,22211,6,1,1
51,15,153,102,3,5309,55983,5,0,0
72,17,216,0,3,8144,12364,6,1,0
24,15,48,0,2,5905,0,2,0,0
71,20,213,0,3,2308,0,0,1,1
55,30,165,55,3,7062,491854,1,1,1
120,18,360,0,3,-1,68260,5,1,1
99,25,396,792,4,8777,2482377,2,0,0
56,7,56,0,1,2520,632001,7,1,1
60,29,240,0,4,5616,0,5,1,1
42,14,126,42,3,4200,1407,5,0,0
238,23,476,238,2,533,10269929,2,1,1
183,22,732,183,4,2568,51291,1,1,1
246,13,492,10578,2,7419,285,7,0,0
34,21,68,0,2,5159,0,8,0,0
54,15,162,0,3,8346,1,10,0,1
55,24,110,0,2,5673,2010529,3,0,0
53,17,106,0,2,-1,0,1,1,0
33,26,66,0,2,7296,0,5,0,0
25,17,75,0,3,-1,0,3,0,0
36,28,72,0,2,7298,2605916,5,0,0
93,19,279,651,3,5250,2500970,3,1,0
29,17,29,0,1,4736,0,1,0,1
40,16,80,0,2,3927,0,3,0,0
163,9,163,326,1,5521,0,0,1,1
27,19,54,0,2,6646,3833065,4,0,0
58,40,232,174,4,5615,0,5,1,1
60,22,180,0,3,5590,7807,5,1,0
77,23,77,0,1,5767,0,2,1,1
43,25,86,0,2,6259,682,6,0,0
47,7,47,0,1,2521,632751,7,1,1
17,10,17,0,1,-1,178033,2,0,0
37,28,148,0,4,111,0,0,1,1
24,15,48,24,2,4517,159206,3,0,0
22,13,44,0,2,1159,374374,1,0,0
51,18,102,0,2,6074,14284,5,0,0
66,41,396,0,6,5627,0,5,1,1
27,18,54,0,2,-1,1101455,3,0,0
30,10,60,30,2,3250,421761,4,1,1
52,16,156,0,3,-1,82896,5,1,0
25,17,50,0,2,-1,0,2,0,0
32,23,64,0,2,2658,2791701,4,0,0
136,38,272,136,2,8019,0,4,1,1
31,23,62,0,2,3938,976662,3,0,0
31,22,93,0,3,-1,113447,3,0,0
51,14,102,51,2,-2,0,0,1,1
163,39,978,0,6,-1,0,0,1,1
31,17,62,0,2,-1,2239561,2,0,0
266,28,798,266,3,7083,17964,3,1,1
61,35,244,0,4,1834,0,0,1,1
41,18,82,41,2,-1,0,1,1,1
54,11,108,54,2,1654,477134,3,1,1
31,22,62,0,2,4526,62106,5,0,0
91,17,91,455,1,6056,41,8,0,0
53,12,106,0,2,-1,0,0,1,1
83,45,415,166,5,5627,0,5,1,1
76,26,304,0,4,-1,4422,4,1,0
71,19,71,0,1,1163,0,0,1,1
45,36,90,135,2,7296,0,5,1,1
34,26,68,34,2,67,0,0,1,1
28,7,28,0,1,3460,0,0,1,1
55,36,220,165,4,5615,0,5,1,1
30,22,60,0,2,8527,217264,3,0,0
23,14,23,0,1,1485,115937,4,0,0
23,15,46,0,2,566,2579543,2,0,0
33,16,66,0,2,43,0,0,0,1
68,22,136,0,2,5990,187079,4,1,1
45,20,90,0,2,1182,2954670,0,1,1
53,21,106,0,2,5971,0,0,1,1
118,42,472,0,4,3993,5707171,0,1,1
74,13,74,444,1,1891,3513635,0,0,0
49,9,49,0,1,-2,0,0,1,1
115,23,230,920,2,7448,3945616,8,0,0
20,12,40,0,2,8311,260730,4,0,0
35,27,35,105,1,74,0,0,1,1
59,18,118,0,2,2554,0,1,1,1
70,23,140,70,2,778,0,0,1,1
105,20,525,210,5,273,0,0,1,1
92,22,92,184,1,2300,0,2,1,1
49,42,196,0,4,4202,0,0,1,1
63,25,189,63,3,12713,1116,6,0,0
62,20,186,62,3,-1,0,3,1,1
38,20,114,0,3,-1,6084468,3,0,0
34,26,102,0,3,-1,45566,4,0,0
67,21,201,0,3,3317,0,2,1,1
19,12,38,0,2,-1,584195,2,0,0
66,44,132,0,2,1834,0,0,1,1
75,15,225,75,3,570,0,0,1,1
117,78,585,0,5,208,0,0,1,1
22,15,22,0,1,-1,0,0,1,1
91,19,182,91,2,-1,989825,1,1,1
63,16,189,252,3,-1,542185,4,0,0
128,50,512,128,4,3993,5707171,0,1,1
52,39,104,0,2,-1,0,1,1,1
15,8,15,0,1,1180,718185,0,0,0
41,16,82,0,2,7650,2074,6,0,0
35,14,70,70,2,7686,21772,5,0,0
32,21,64,32,2,-1,0,0,1,1
25,10,25,0,1,2139,309382,7,1,1
50,16,100,0,2,7133,12,7,0,0
33,24,66,0,2,1107,7096725,3,0,0
83,16,83,332,1,-1,0,2,1,1
23,15,46,23,2,-1,1512801,3,0,0
73,16,146,292,2,6071,4242,4,0,0
18,11,18,0,1,1614,60762,1,1,1
34,25,68,0,2,7447,0,8,0,0
40,12,40,40,1,5661,0,1,1,1
29,15,29,0,1,-1,0,0,1,1
119,42,476,0,4,4003,5816617,0,1,1
82,16,164,0,2,8348,1,10,1,1
47,39,94,94,2,819,0,2,1,1
27,19,54,27,2,4824,4640560,3,0,0
44,14,132,0,3,7157,2294,3,1,0
49,30,147,0,3,7083,17964,3,1,1
67,21,134,0,2,6900,11507,5,1,0
28,10,112,0,4,-1,0,0,1,1
49,13,49,98,1,2688,7989,5,0,0
29,21,58,29,2,4823,0,2,1,1
159,19,477,318,3,1588,0,0,1,1
21,12,21,0,1,1561,133791,1,0,1
197,14,394,0,2,1479,0,1,1,1
126,50,504,126,4,4003,5816617,0,1,1
25,16,50,0,2,1556,282959,3,0,0
89,14,178,712,2,5408,9410,6,0,0
76,32,228,532,3,4274,272349,4,0,0
29,20,58,0,2,6031,1327039,3,0,0
68,37,340,204,5,5616,0,5,1,1
40,23,120,40,3,75,0,0,1,1
54,21,162,54,3,8885,5703,5,1,0
37,28,74,0,2,7295,0,5,1,1
28,19,56,0,2,2081,75385,2,0,0
44,17,88,0,2,1953,4365,3,1,1
128,50,512,128,4,3993,5707171,0,1,1
36,16,72,0,2,8517,8,10,0,0
35,14,70,0,2,7275,265564,4,0,0
47,39,141,94,3,49,0,0,1,1
40,31,80,0,2,-1,0,0,1,1
33,24,66,0,2,7298,0,5,0,0
28,12,28,0,1,612,0,1,1,1
27,19,54,0,2,7802,0,5,1,1
39,30,78,0,2,4205,123397,4,0,0
40,13,80,40,2,9226,771,6,1,0
29,16,58,0,2,238,0,0,1,1
27,18,81,0,3,8579,466636,3,0,0
25,16,50,0,2,1141,2816511,6,0,0
243,37,486,3888,2,216,0,0,1,1
50,20,150,0,3,7297,0,5,1,1
30,14,60,0,2,6017,112,6,0,0
60,26,120,120,2,5822,136316,5,0,0
72,39,360,144,5,5626,0,5,1,1
77,23,77,0,1,5756,0,2,1,1
30,21,60,0,2,5313,33089,5,0,0
34,27,68,0,2,7295,0,5,1,1
27,11,27,0,1,3180,8669000,1,0,0
35,27,70,0,2,2756,0,2,0,0
40,32,80,0,2,7298,0,5,0,0
32,24,64,0,2,2634,5403,2,1,1
47,38,188,94,4,5614,0,5,1,1
98,26,196,196,2,2300,0,2,1,1
22,13,22,22,1,-1,0,1,0,0
66,30,66,462,1,5415,14668,6,0,0
32,14,32,0,1,4698,0,0,1,1
20,12,60,0,3,-1,0,0,1,1
21,13,42,0,2,614,8687032,0,1,1
48,19,144,48,3,4744,343984,4,0,0
51,34,255,153,5,5613,0,5,1,1
34,19,68,34,2,-1,12559,4,0,0
62,31,124,124,2,7616,2190,5,0,0
57,19,171,114,3,6898,0,4,0,0
83,15,249,249,3,8395,27235,5,1,0
33,25,99,0,3,5887,3012424,4,0,0
29,13,58,0,2,5936,1174408,3,1,0
24,15,48,0,2,2031,962441,4,0,0
23,15,46,0,2,7436,4265998,3,0,0
53,23,106,53,2,7836,600,6,1,0
23,15,46,0,2,5510,4426013,1,0,0
34,25,68,0,2,2095,729629,4,0,0
62,23,248,0,4,8976,67484,6,1,0
68,59,272,476,4,5613,7198650,5,1,1
55,16,110,0,2,7131,12,7,0,0
59,17,177,0,3,8149,12761,6,0,0
157,41,785,0,5,5616,0,5,1,1
53,41,159,0,3,2064,0,2,1,1
23,15,46,0,2,1029,2130,3,0,0
51,20,153,0,3,7297,0,5,1,1
41,13,41,0,1,7187,20789,5,0,0
50,21,100,0,2,2315,0,0,1,1
57,44,285,114,5,5627,0,5,1,1
137,22,411,1096,3,2634,103920,5,0,0
26,17,52,0,2,1774,3310199,3,0,0
126,50,504,126,4,3993,5707171,0,1,1
76,44,380,0,5,-1,0,0,1,1
43,16,86,0,2,7129,12,7,0,0
25,17,50,0,2,6372,255167,3,0,0
23,15,46,0,2,4431,0,3,0,0
57,13,171,57,3,2108,0,4,1,1
59,31,295,0,5,5627,6517773,5,1,1
51,17,204,0,4,9335,42327,5,0,0
42,21,84,0,2,-1,0,0,1,1
127,50,508,127,4,3993,5707171,0,1,1
72,18,216,72,3,9614,24269,7,1,0
88,16,704,0,8,707,0,1,1,1
49,23,98,49,2,7506,1644193,4,0,0
19,12,38,0,2,7423,0,2,0,0
29,20,58,0,2,5219,5928917,3,0,0
46,14,138,46,3,62,0,0,1,1
132,28,396,1452,3,2703,73113,4,0,0
28,17,56,0,2,2334,0,0,1,1
48,15,96,48,2,-1,0,3,0,0
81,18,243,0,3,7811,2920,5,1,0
76,9,152,76,2,4503,0,0,1,1
42,17,84,0,2,9184,316,5,0,0
52,16,104,52,2,7133,12,7,0,0
42,25,84,0,2,6256,689,6,0,0
56,30,112,0,2,1546,4669,2,1,1
28,20,56,0,2,8611,496378,3,0,0
23,14,46,0,2,1369,680422,2,0,0
37,16,74,0,2,6217,337,6,0,0
65,33,130,65,2,7618,2192,5,0,0
132,16,396,0,3,7764,32,5,0,1
31,22,62,62,2,4363,490195,4,0,0
42,15,84,0,2,-1,0,0,1,1
109,45,872,218,8,5616,0,5,1,1
117,42,468,0,4,3993,5707171,0,1,1
18,11,36,0,2,-1,412065,4,0,0
38,30,76,0,2,1466,0,2,0,0
339,30,1356,1017,4,756,0,0,1,1
118,42,472,0,4,3992,5697976,0,1,1
24,16,48,0,2,4454,4794892,2,0,0
48,18,96,48,2,5222,136,8,0,0
26,17,52,0,2,3459,985767,2,0,0
82,18,246,410,3,8759,5450,5,1,0
51,18,153,0,3,8173,605314,5,1,0
52,16,104,0,2,2100,0,0,1,1
40,14,120,40,3,5621,49703,5,1,0
68,26,204,68,3,1072,0,0,1,1
48,12,48,96,1,5349,10753,5,0,0
31,17,62,0,2,7202,1082977,2,0,1
108,16,216,432,2,7489,376,7,1,1
25,17,50,25,2,117,0,0,1,1
21,6,21,0,1,-1,3523,9,1,1
24,15,24,0,1,-1,182661,4,0,0
26,18,52,26,2,4451,2136171,3,0,0
38,20,114,38,3,1736,842411,0,1,1
68,42,272,0,4,3993,5707171,0,1,1
73,14,219,0,3,2231,0,0,1,1
34,6,68,0,2,-1,0,2,1,1
32,11,32,0,1,1887,0,0,1,1
40,18,120,0,3,5088,0,0,1,1
66,16,132,0,2,8348,1,10,0,1
123,46,615,0,5,4004,5828815,0,1,1
132,16,396,0,3,7765,32,5,0,1
26,17,52,0,2,4525,1136817,3,0,0
125,50,500,125,4,3993,5707171,0,1,1
75,18,225,0,3,72,0,0,1,1
66,21,264,66,4,111,0,1,1,1
30,18,30,30,1,7307,0,0,1,1
59,21,118,0,2,3952,3862928,4,0,0
24,11,24,0,1,2367,470719,2,1,0
28,19,56,0,2,2620,22448,5,0,0
20,11,20,0,1,8337,558870,5,0,0
46,18,46,46,1,2,0,0,1,1
66,21,198,132,3,3859,0,2,1,1
100,17,300,900,3,5601,18610,5,0,0
56,23,168,0,3,6384,37416,5,0,0
32,10,64,32,2,3250,421761,4,1,1
36,14,144,0,4,9336,403988,3,0,0
103,15,103,103,1,2046,0,0,1,1
116,42,464,0,4,3993,5707171,0,1,1
60,18,120,0,2,6070,14420,5,0,0
32,25,64,0,2,5789,19754,3,1,1
32,8,32,0,1,2363,0,0,1,1
130,29,260,130,2,8018,0,4,1,1
108,17,324,108,3,4609,0,3,1,1
51,37,204,102,4,5627,0,5,1,1
459,23,2295,918,5,7086,18263,3,1,1
21,6,21,0,1,3154,37405,7,1,1
30,21,60,30,2,7295,0,5,1,1
56,19,224,0,4,6082,0,2,1,1
186,14,930,0,5,8348,1,10,0,1
56,48,224,56,4,2532,514430,0,1,1
106,20,212,1272,2,3824,216850,6,0,0
55,14,110,0,2,-1,47895,2,1,1
88,19,176,264,2,3322,9101242,2,1,1
45,23,90,0,2,1014,0,0,1,1
33,26,33,0,1,2200,2210290,3,0,0
56,18,112,112,2,2597,0,0,1,1
44,16,88,0,2,8957,573,6,0,0
138,12,414,1104,3,-1,703,7,1,0
43,20,86,86,2,8981,56631,3,0,0
162,14,648,1134,4,-1,0,0,1,1
38,25,76,0,2,1338,22211,6,1,1
36,19,72,0,2,7294,15045,5,0,0
75,56,375,1425,5,467,0,0,1,1
30,21,60,0,2,5742,476936,3,0,0
23,16,46,23,2,8704,5332182,3,0,0
77,8,154,154,2,4726,0,1,1,1
47,31,94,47,2,2133,17569,4,0,0
33,14,66,0,2,1953,4365,3,1,1
53,18,106,106,2,-1,0,4,0,0
112,17,336,224,3,4609,0,3,1,1
20,6,20,0,1,2354,2358006,4,1,1
39,30,78,0,2,7448,0,8,0,0
26,17,52,0,2,-2,94470,4,0,0
74,20,148,222,2,4628,214090,5,0,0
73,19,73,73,1,2381,0,2,1,1
47,39,94,0,2,1192,1086,3,1,1
124,50,496,124,4,3992,5707171,0,1,1
46,15,184,0,4,2899,0,0,1,1
127,50,508,127,4,3992,5707171,0,1,1
41,32,82,41,2,7086,18105,3,1,1
69,23,207,0,3,4858,348917,4,1,0
25,14,25,0,1,1780,0,0,0,1
87,23,174,609,2,4059,99,5,0,0
565,29,1695,0,3,3574,0,0,1,1
43,15,86,0,2,5639,2,10,0,0
31,24,62,0,2,7295,0,5,1,1
69,21,207,0,3,-1,0,0,0,1
67,29,201,67,3,3583,829814,2,0,0
39,14,156,0,4,-1,0,0,1,1
24,16,48,0,2,-1,258301,2,0,0
76,15,152,76,2,614,0,0,1,1
24,10,24,0,1,-1,9213096,0,1,1
60,22,180,60,3,3403,0,1,1,1
128,50,512,128,4,4003,5816617,0,1,1
37,25,74,0,2,1338,22211,6,1,1
44,21,44,0,1,3318,0,0,1,1
33,26,66,0,2,7295,0,5,1,1
51,10,51,51,1,3306,1811,5,1,0
72,23,144,288,2,7903,565105,4,1,0
53,20,159,318,3,1337,22317,6,1,1
85,17,255,0,3,9553,4315,7,0,0
22,14,44,0,2,7371,96532,5,0,0
104,6,416,104,4,-1,24,9,0,1
36,19,72,0,2,4633,8237707,0,1,1
67,15,134,134,2,5014,0,0,1,1
40,31,80,40,2,7595,0,1,1,1
27,18,54,0,2,-1,2728729,4,0,0
39,30,78,0,2,-1,1093774,4,0,0
33,25,66,33,2,2837,0,2,1,1
17,9,34,0,2,-1,2368814,3,0,0
33,12,33,0,1,7039,0,2,1,1
65,15,65,195,1,5177,488586,4,0,0
27,15,54,0,2,-1,0,0,1,1
69,24,207,0,3,2429,0,2,1,1
44,26,88,0,2,2344,233673,2,1,0
20,12,40,0,2,8479,137923,5,0,0
62,15,186,62,3,-1,0,0,1,1
396,14,9504,0,24,-1,0,0,1,1
36,29,72,36,2,78,0,0,0,1
189,51,1134,189,6,330,0,0,1,1
26,18,52,26,2,220,0,0,1,1
64,23,128,128,2,8435,3754,6,0,0
127,50,508,127,4,3993,5707171,0,1,1
96,21,192,672,2,7545,76260,4,0,0
42,12,84,0,2,2963,0,2,1,1
49,28,147,0,3,3014,433561,4,1,1
43,35,86,0,2,1950,341948,1,1,1
